string,doc_id,word_loc,string_length,number_words,before_'s,contains_'s,before_after_said,position_or_title_before,post_name_after,two_capitals,capital_before,capital_after,contains_first_name,first_name_before,first_name_after,contains_last_name,last_name_before,last_name_after,common_proper_noun,contains_nba_teamcity,contains_nba_person,contains_partial_nba_person,partial_nba_person_before,partial_nba_person_after,label
Celtics,249.,522,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It,249.,525,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,249.,529,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Oladipo,249.,535,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
There,249.,542,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We,249.,548,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Celtics,249.,555,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
It,249.,577,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Boston,249.,587,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Coach,249.,598,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
Coach Brad,249.,598,10,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0
Coach Brad Stevens,249.,598,18,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
Brad,249.,599,4,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Brad Stevens,249.,599,12,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Stevens,249.,600,7,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Stevens,249.,641,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Shot,249.,644,4,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
Pacers,249.,663,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Indiana,249.,673,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Indiana,249.,674,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Jan,249.,679,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
C,249.,682,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
C Greg,249.,682,6,2,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
C Greg Monroe,249.,682,13,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
C,249.,683,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
C Greg,249.,683,6,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
C Greg Monroe,249.,683,13,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
Greg,249.,684,4,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Greg Monroe,249.,684,11,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Monroe,249.,685,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Boston,249.,693,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Celtics,249.,710,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Thursday,249.,716,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
Thursday,249.,723,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Washington,249.,725,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Washington ,249.,725,11,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Celtics,249.,728,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Marcus,249.,732,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Marcus Smart,249.,732,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Smart,249.,733,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Shane,249.,738,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Shane Larkin,249.,738,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Larkin,249.,739,6,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Host,249.,744,4,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
New,249.,746,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,249.,746,8,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
New York Knicks,249.,746,15,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
York,249.,747,4,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
York Knicks,249.,747,11,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Knicks,249.,748,6,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
Sunday,249.,750,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
CHICAGO,251.,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Jimmy,251.,2,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Jimmy Butler,251.,2,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Butler,251.,3,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Taj,251.,5,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Taj Gibson,251.,5,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Gibson,251.,6,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
United,251.,16,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
United Center,251.,16,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Center,251.,17,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Friday,251.,19,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Chicago,251.,39,7,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Chicago Bulls,251.,39,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Bulls,251.,40,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Tom,251.,58,3,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0
Tom Thibodeau,251.,58,13,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
Thibodeau,251.,59,9,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
Minnesota,251.,62,9,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
Minnesota Timberwolves,251.,62,22,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
Minnesota Timberwolves Butler,251.,62,29,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Timberwolves,251.,63,12,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
Timberwolves Butler,251.,63,19,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0
Butler,251.,64,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Chicago,251.,79,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Gibson,251.,89,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
It,251.,94,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Taj,251.,107,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Bulls,251.,117,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Butler,251.,119,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Cheering,251.,121,8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
It,251.,132,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They,251.,140,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Butler,251.,153,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Justin,251.,160,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Justin Patton,251.,160,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Patton,251.,161,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Timberwolves,251.,166,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Zach,251.,173,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Zach LaVine,251.,173,11,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
Zach LaVine Kris,251.,173,16,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
Zach LaVine Kris Dunn,251.,173,21,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
LaVine,251.,174,6,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
LaVine Kris,251.,174,11,2,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
LaVine Kris Dunn,251.,174,16,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0
Kris,251.,175,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
Kris Dunn,251.,175,9,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Dunn,251.,176,4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Lauri,251.,182,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
Lauri Markkanen,251.,182,15,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
Markkanen,251.,183,9,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
LaVine,251.,192,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Butler,251.,228,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
Butler It,251.,228,9,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
It,251.,229,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
LaVine,251.,232,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Butler,251.,237,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
It,251.,255,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulls,251.,307,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thibodeau,251.,313,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Before,251.,322,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibodeau,251.,325,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Bulls,251.,348,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timberwolves,251.,375,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Bulls,251.,380,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Thibodeau,251.,406,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
Butler,251.,428,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Gibson,251.,430,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
United,251.,447,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
United Center,251.,447,13,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
United Center Butler,251.,447,20,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Center,251.,448,6,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0
Center Butler,251.,448,13,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Butler,251.,449,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Bulls,251.,457,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
John,251.,461,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0
John Paxson,251.,461,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
Paxson,251.,462,6,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
Gibson,251.,481,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
Butler,251.,490,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Bulls,251.,496,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Friday,251.,498,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
Butler,251.,518,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Not,251.,520,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They,251.,530,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Both,251.,537,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Both Butler,251.,537,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Butler,251.,538,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1
Bulls,251.,541,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Gibson,251.,555,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Bulls,251.,558,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
It,251.,599,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gibson,251.,602,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
It,251.,607,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Just,251.,629,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chicago,251.,638,7,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
Chicago Gibson,251.,638,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Gibson,251.,639,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
Gibson,251.,675,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
As,251.,710,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Butler,251.,713,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Friday,251.,720,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Gibson,251.,729,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Bulls,251.,745,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Butler,251.,762,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
It,251.,764,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Anthony,252.,0,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Anthony Davis,252.,0,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Davis,252.,1,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Pelicans,252.,14,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Thunder,252.,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OKLAHOMA,252.,21,8,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
OKLAHOMA CITY,252.,21,13,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
CITY,252.,22,4,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
Anthony,252.,24,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Anthony Davis,252.,24,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Davis,252.,25,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
New,252.,28,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
New Orleans,252.,28,11,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
Orleans,252.,29,7,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
Pelicans,252.,47,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Oklahoma,252.,50,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
Oklahoma City,252.,50,13,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
Oklahoma City Thunder,252.,50,21,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
City,252.,51,4,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
City Thunder,252.,51,12,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0
Thunder,252.,52,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
Friday,252.,55,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
David,252.,63,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
David West,252.,63,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
West,252.,64,4,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
It,252.,75,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davis,252.,77,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Big,252.,79,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Guys,252.,88,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Everybody,252.,99,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Everybody,252.,109,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Davis,252.,120,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
Oklahoma,252.,125,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
Oklahoma City,252.,125,15,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0
Oklahoma City Steven,252.,125,22,3,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0
Oklahoma City Steven Adams,252.,125,28,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0
City,252.,126,6,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
City Steven,252.,126,13,2,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
City Steven Adams,252.,126,19,3,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0
Steven,252.,127,6,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
Steven Adams,252.,127,12,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1
Adams,252.,128,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Pelicans,252.,148,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Pelicans,252.,156,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
Alvin,252.,158,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0
Alvin Gentry,252.,158,12,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Gentry,252.,159,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
Steven,252.,174,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Steven Adams,252.,174,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Adams,252.,175,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Those,252.,181,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Davis,252.,196,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
West,252.,198,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Jan,252.,206,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Friday,252.,218,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
Moore,252.,220,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
Pelicans,252.,226,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Pelicans New,252.,226,12,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
Pelicans New Orleans,252.,226,20,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
New,252.,227,3,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
New Orleans,252.,227,11,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0
Orleans,252.,228,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
DeMarcus,252.,235,8,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
DeMarcus Cousins,252.,235,16,2,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1
Cousins,252.,236,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
Achilles,252.,245,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
They,252.,248,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thunder,252.,261,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
Thunder Everybody,252.,261,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Everybody,252.,262,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Davis,252.,265,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
We,252.,267,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
We,252.,270,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Guys,252.,278,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
It,252.,281,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,252.,286,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
Oklahoma City,252.,286,15,2,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Oklahoma City Russell,252.,286,23,3,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Oklahoma City Russell Westbrook,252.,286,33,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0
City,252.,287,6,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
City Russell,252.,287,14,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
City Russell Westbrook,252.,287,24,3,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0
Russell,252.,288,7,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
Russell Westbrook,252.,288,17,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1
Westbrook,252.,289,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
Adams,252.,305,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Thunder,252.,314,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Oklahoma,252.,325,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
Oklahoma City,252.,325,15,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
